280.00	0.006	0.028	0.040	0.026	0.040	0.024	0.030	0.032	0.051	0.034
281.00	0.006	0.027	0.039	0.025	0.039	0.024	0.029	0.031	0.050	0.033
282.00	0.006	0.027	0.038	0.024	0.039	0.023	0.029	0.031	0.050	0.033
283.00	0.006	0.026	0.038	0.023	0.038	0.022	0.028	0.030	0.049	0.033
284.00	0.006	0.025	0.037	0.023	0.038	0.022	0.027	0.029	0.048	0.032
285.00	0.006	0.024	0.036	0.022	0.037	0.021	0.026	0.029	0.047	0.032
286.00	0.006	0.024	0.036	0.021	0.037	0.020	0.026	0.028	0.046	0.031
287.00	0.006	0.023	0.035	0.020	0.036	0.020	0.025	0.027	0.046	0.031
288.00	0.006	0.022	0.034	0.020	0.036	0.019	0.024	0.027	0.045	0.031
289.00	0.006	0.022	0.034	0.019	0.035	0.018	0.023	0.026	0.044	0.030
290.00	0.006	0.021	0.033	0.019	0.034	0.017	0.023	0.025	0.043	0.030
291.00	0.006	0.020	0.032	0.018	0.034	0.017	0.022	0.024	0.043	0.029
292.00	0.006	0.020	0.032	0.017	0.033	0.016	0.022	0.024	0.042	0.029
293.00	0.006	0.019	0.031	0.017	0.032	0.016	0.021	0.023	0.041	0.029
294.00	0.006	0.018	0.031	0.016	0.032	0.015	0.020	0.023	0.041	0.028
295.00	0.006	0.018	0.030	0.016	0.031	0.015	0.020	0.022	0.040	0.028
296.00	0.006	0.017	0.030	0.015	0.031	0.014	0.020	0.022	0.040	0.027
297.00	0.006	0.017	0.029	0.015	0.030	0.014	0.019	0.021	0.039	0.027
298.00	0.006	0.016	0.028	0.014	0.030	0.014	0.019	0.021	0.038	0.027
299.00	0.006	0.016	0.028	0.013	0.029	0.013	0.018	0.020	0.038	0.026
300.00	0.005	0.015	0.027	0.013	0.028	0.012	0.017	0.020	0.037	0.026
301.00	0.005	0.015	0.027	0.013	0.028	0.012	0.017	0.019	0.037	0.026
302.00	0.006	0.014	0.027	0.012	0.028	0.012	0.017	0.019	0.036	0.025
303.00	0.005	0.014	0.026	0.012	0.027	0.011	0.016	0.018	0.035	0.025
304.00	0.005	0.013	0.025	0.011	0.026	0.011	0.016	0.018	0.035	0.025
305.00	0.005	0.013	0.025	0.011	0.026	0.010	0.015	0.017	0.034	0.024
306.00	0.005	0.011	0.023	0.009	0.024	0.009	0.014	0.016	0.033	0.023
307.00	0.005	0.010	0.023	0.008	0.024	0.008	0.013	0.016	0.033	0.023
308.00	0.004	0.010	0.022	0.008	0.023	0.008	0.012	0.015	0.032	0.023
309.00	0.004	0.009	0.022	0.008	0.022	0.007	0.012	0.014	0.032	0.022
310.00	0.004	0.009	0.022	0.007	0.022	0.007	0.012	0.014	0.031	0.022
311.00	0.005	0.009	0.021	0.007	0.021	0.007	0.012	0.014	0.031	0.022
312.00	0.005	0.009	0.021	0.007	0.021	0.006	0.012	0.014	0.031	0.022
313.00	0.004	0.008	0.020	0.006	0.020	0.006	0.011	0.013	0.030	0.021
314.00	0.004	0.008	0.020	0.006	0.021	0.006	0.011	0.013	0.030	0.021
315.00	0.004	0.007	0.020	0.006	0.020	0.005	0.010	0.013	0.029	0.021
316.00	0.004	0.007	0.019	0.005	0.019	0.005	0.010	0.012	0.029	0.020
317.00	0.004	0.006	0.019	0.005	0.019	0.005	0.010	0.012	0.029	0.020
318.00	0.004	0.006	0.019	0.005	0.019	0.005	0.009	0.012	0.028	0.020
319.00	0.004	0.006	0.018	0.005	0.018	0.004	0.009	0.011	0.028	0.020
320.00	0.004	0.006	0.018	0.005	0.018	0.004	0.009	0.011	0.027	0.019
321.00	0.004	0.006	0.018	0.004	0.018	0.004	0.009	0.011	0.027	0.019
322.00	0.004	0.005	0.017	0.004	0.017	0.004	0.008	0.010	0.027	0.019
323.00	0.004	0.005	0.017	0.004	0.017	0.004	0.008	0.010	0.026	0.018
324.00	0.004	0.005	0.017	0.004	0.017	0.004	0.008	0.010	0.026	0.018
325.00	0.004	0.005	0.017	0.003	0.016	0.003	0.008	0.010	0.026	0.018
326.00	0.004	0.004	0.016	0.003	0.016	0.003	0.007	0.010	0.025	0.018
327.00	0.004	0.004	0.016	0.003	0.016	0.003	0.007	0.010	0.025	0.018
328.00	0.004	0.004	0.016	0.003	0.016	0.003	0.007	0.009	0.025	0.018
329.00	0.004	0.004	0.016	0.003	0.015	0.003	0.007	0.009	0.025	0.017
330.00	0.004	0.004	0.015	0.003	0.015	0.002	0.007	0.009	0.024	0.017
331.00	0.004	0.003	0.015	0.002	0.015	0.002	0.007	0.009	0.024	0.017
332.00	0.004	0.003	0.015	0.002	0.014	0.002	0.006	0.008	0.024	0.017
333.00	0.004	0.003	0.015	0.002	0.014	0.002	0.006	0.008	0.023	0.016
334.00	0.004	0.002	0.015	0.002	0.014	0.002	0.006	0.008	0.023	0.016
335.00	0.004	0.002	0.014	0.002	0.014	0.001	0.006	0.007	0.023	0.016
336.00	0.004	0.002	0.014	0.002	0.013	0.001	0.006	0.007	0.023	0.016
337.00	0.003	0.002	0.014	0.001	0.013	0.001	0.005	0.007	0.022	0.015
338.00	0.004	0.002	0.014	0.001	0.013	0.001	0.005	0.007	0.022	0.015
339.00	0.004	0.002	0.014	0.001	0.013	0.001	0.005	0.007	0.022	0.015
340.00	0.005	0.003	0.015	0.003	0.014	0.002	0.006	0.008	0.023	0.016
341.00	0.004	0.001	0.013	0.001	0.012	0.001	0.005	0.007	0.022	0.015
342.00	0.003	0.001	0.013	0.000	0.011	0.000	0.004	0.006	0.021	0.014
343.00	0.004	0.001	0.013	0.000	0.011	0.000	0.004	0.006	0.021	0.014
344.00	0.004	0.001	0.012	0.000	0.011	0.000	0.004	0.006	0.021	0.014
345.00	0.003	0.000	0.012	-0.000	0.011	0.000	0.004	0.005	0.021	0.014
346.00	0.003	-0.000	0.012	-0.000	0.010	-0.000	0.003	0.005	0.020	0.013
347.00	0.003	-0.000	0.011	-0.001	0.010	-0.001	0.003	0.005	0.020	0.013
348.00	0.003	-0.000	0.011	-0.001	0.010	-0.001	0.003	0.005	0.020	0.013
349.00	0.004	0.000	0.011	-0.001	0.010	-0.000	0.003	0.005	0.020	0.013
350.00	0.003	-0.000	0.011	-0.001	0.010	-0.001	0.003	0.005	0.019	0.013
351.00	0.003	-0.001	0.011	-0.001	0.009	-0.001	0.003	0.004	0.019	0.012
352.00	0.003	-0.001	0.011	-0.001	0.009	-0.001	0.003	0.004	0.019	0.012
353.00	0.003	-0.001	0.010	-0.001	0.009	-0.001	0.002	0.004	0.019	0.012
354.00	0.003	-0.001	0.010	-0.002	0.008	-0.001	0.002	0.004	0.018	0.012
355.00	0.003	-0.001	0.010	-0.002	0.009	-0.001	0.002	0.004	0.018	0.012
356.00	0.003	-0.002	0.010	-0.002	0.008	-0.002	0.002	0.003	0.018	0.012
357.00	0.003	-0.002	0.010	-0.002	0.008	-0.002	0.002	0.003	0.017	0.011
358.00	0.003	-0.002	0.009	-0.002	0.007	-0.002	0.002	0.003	0.017	0.011
359.00	0.002	-0.002	0.009	-0.002	0.007	-0.002	0.002	0.003	0.017	0.011
360.00	0.002	-0.002	0.009	-0.002	0.007	-0.002	0.001	0.003	0.017	0.011
361.00	0.002	-0.002	0.009	-0.003	0.007	-0.002	0.001	0.002	0.017	0.010
362.00	0.002	-0.003	0.008	-0.003	0.007	-0.002	0.001	0.002	0.017	0.010
363.00	0.002	-0.003	0.008	-0.003	0.007	-0.002	0.001	0.002	0.016	0.010
364.00	0.002	-0.003	0.008	-0.003	0.006	-0.003	0.001	0.002	0.016	0.010
365.00	0.002	-0.002	0.009	-0.003	0.006	-0.002	0.001	0.002	0.016	0.010
366.00	0.002	-0.003	0.009	-0.003	0.006	-0.002	0.001	0.002	0.016	0.010
367.00	0.002	-0.003	0.008	-0.003	0.006	-0.003	0.000	0.002	0.016	0.009
368.00	0.002	-0.003	0.008	-0.003	0.006	-0.003	0.001	0.002	0.015	0.009
369.00	0.002	-0.003	0.008	-0.003	0.005	-0.003	0.000	0.001	0.015	0.009
370.00	0.002	-0.003	0.008	-0.003	0.005	-0.003	0.000	0.001	0.015	0.009
371.00	0.002	-0.003	0.008	-0.003	0.005	-0.003	0.000	0.001	0.015	0.009
372.00	0.002	-0.003	0.007	-0.004	0.005	-0.003	0.000	0.001	0.015	0.009
373.00	0.002	-0.003	0.007	-0.004	0.005	-0.003	0.000	0.001	0.014	0.008
374.00	0.002	-0.004	0.007	-0.004	0.005	-0.004	-0.000	0.001	0.014	0.008
375.00	0.002	-0.004	0.007	-0.004	0.004	-0.004	-0.000	0.001	0.014	0.008
376.00	0.002	-0.004	0.007	-0.004	0.004	-0.003	0.000	0.001	0.014	0.008
377.00	0.002	-0.004	0.007	-0.004	0.004	-0.004	-0.000	0.001	0.014	0.008
378.00	0.002	-0.004	0.007	-0.004	0.004	-0.004	-0.000	0.000	0.014	0.008
379.00	0.002	-0.004	0.007	-0.004	0.004	-0.004	-0.000	0.000	0.014	0.008
380.00	0.002	-0.004	0.006	-0.004	0.004	-0.004	-0.001	0.000	0.013	0.007
381.00	0.002	-0.004	0.006	-0.004	0.003	-0.004	-0.001	-0.000	0.013	0.007
382.00	0.002	-0.005	0.006	-0.005	0.003	-0.004	-0.001	-0.000	0.013	0.007
383.00	0.002	-0.005	0.006	-0.004	0.003	-0.004	-0.001	-0.000	0.013	0.007
384.00	0.002	-0.005	0.006	-0.005	0.003	-0.004	-0.001	-0.000	0.013	0.007
385.00	0.002	-0.005	0.006	-0.005	0.003	-0.004	-0.001	-0.000	0.013	0.007
386.00	0.002	-0.005	0.005	-0.005	0.003	-0.004	-0.001	-0.001	0.012	0.007
387.00	0.002	-0.005	0.005	-0.005	0.003	-0.005	-0.002	-0.001	0.012	0.007
388.00	0.002	-0.005	0.005	-0.005	0.002	-0.005	-0.002	-0.001	0.012	0.006
389.00	0.002	-0.005	0.005	-0.005	0.002	-0.005	-0.002	-0.001	0.012	0.006
390.00	0.002	-0.005	0.005	-0.005	0.002	-0.005	-0.002	-0.001	0.012	0.006
391.00	0.002	-0.005	0.005	-0.005	0.002	-0.005	-0.002	-0.001	0.012	0.006
392.00	0.002	-0.005	0.005	-0.005	0.002	-0.005	-0.002	-0.001	0.012	0.006
393.00	0.001	-0.006	0.005	-0.005	0.002	-0.005	-0.002	-0.001	0.011	0.006
394.00	0.001	-0.006	0.005	-0.005	0.002	-0.005	-0.002	-0.001	0.011	0.006
395.00	0.001	-0.006	0.005	-0.005	0.001	-0.005	-0.002	-0.001	0.011	0.006
396.00	0.001	-0.006	0.005	-0.006	0.001	-0.005	-0.002	-0.002	0.011	0.006
397.00	0.001	-0.006	0.005	-0.006	0.001	-0.005	-0.002	-0.001	0.011	0.005
398.00	0.001	-0.006	0.004	-0.006	0.001	-0.005	-0.002	-0.002	0.011	0.005
399.00	0.001	-0.006	0.004	-0.006	0.001	-0.005	-0.002	-0.002	0.010	0.005
400.00	0.001	-0.006	0.004	-0.006	0.001	-0.005	-0.002	-0.002	0.010	0.005
401.00	0.001	-0.006	0.004	-0.006	0.001	-0.005	-0.003	-0.002	0.010	0.005
402.00	0.001	-0.006	0.004	-0.006	0.001	-0.005	-0.003	-0.002	0.010	0.005
403.00	0.001	-0.006	0.004	-0.006	0.001	-0.005	-0.003	-0.002	0.010	0.005
404.00	0.001	-0.006	0.004	-0.006	0.000	-0.006	-0.003	-0.002	0.010	0.005
405.00	0.001	-0.006	0.004	-0.006	0.000	-0.006	-0.003	-0.002	0.010	0.004
406.00	0.001	-0.006	0.004	-0.006	0.000	-0.006	-0.003	-0.002	0.010	0.005
407.00	0.001	-0.007	0.004	-0.006	0.000	-0.006	-0.003	-0.002	0.010	0.004
408.00	0.001	-0.007	0.003	-0.006	0.000	-0.006	-0.003	-0.002	0.009	0.004
409.00	0.001	-0.007	0.003	-0.006	0.000	-0.006	-0.003	-0.002	0.009	0.004
410.00	0.001	-0.007	0.003	-0.006	-0.000	-0.006	-0.003	-0.002	0.009	0.004
411.00	0.001	-0.007	0.003	-0.006	-0.000	-0.006	-0.003	-0.003	0.009	0.004
412.00	0.001	-0.007	0.003	-0.007	-0.000	-0.006	-0.003	-0.003	0.009	0.004
413.00	0.001	-0.007	0.003	-0.007	-0.000	-0.006	-0.003	-0.003	0.009	0.004
414.00	0.001	-0.007	0.003	-0.007	-0.000	-0.006	-0.003	-0.003	0.009	0.004
415.00	0.001	-0.007	0.003	-0.007	-0.001	-0.006	-0.003	-0.003	0.009	0.004
416.00	0.001	-0.007	0.003	-0.007	-0.000	-0.006	-0.003	-0.003	0.009	0.004
417.00	0.001	-0.007	0.003	-0.007	-0.001	-0.006	-0.004	-0.003	0.008	0.004
418.00	0.001	-0.007	0.003	-0.007	-0.001	-0.006	-0.004	-0.003	0.008	0.004
419.00	0.001	-0.007	0.002	-0.007	-0.001	-0.006	-0.004	-0.003	0.008	0.004
420.00	0.001	-0.007	0.003	-0.007	-0.001	-0.006	-0.004	-0.003	0.008	0.004
421.00	0.001	-0.007	0.002	-0.007	-0.001	-0.006	-0.004	-0.003	0.008	0.003
422.00	0.001	-0.007	0.002	-0.007	-0.001	-0.006	-0.004	-0.003	0.008	0.003
423.00	0.001	-0.007	0.002	-0.007	-0.001	-0.006	-0.004	-0.003	0.008	0.003
424.00	0.001	-0.007	0.002	-0.007	-0.001	-0.006	-0.004	-0.003	0.008	0.003
425.00	0.000	-0.008	0.002	-0.007	-0.001	-0.006	-0.004	-0.003	0.008	0.003
426.00	0.000	-0.008	0.002	-0.007	-0.001	-0.007	-0.004	-0.003	0.007	0.003
427.00	0.000	-0.008	0.002	-0.007	-0.001	-0.007	-0.004	-0.003	0.007	0.003
428.00	0.001	-0.008	0.002	-0.007	-0.002	-0.007	-0.004	-0.003	0.007	0.003
429.00	0.000	-0.008	0.002	-0.007	-0.002	-0.007	-0.004	-0.004	0.007	0.003
430.00	0.000	-0.008	0.002	-0.007	-0.002	-0.007	-0.004	-0.004	0.007	0.003
431.00	0.000	-0.008	0.002	-0.007	-0.002	-0.007	-0.004	-0.004	0.007	0.003
432.00	0.000	-0.008	0.002	-0.007	-0.002	-0.007	-0.004	-0.004	0.007	0.003
433.00	0.000	-0.008	0.002	-0.007	-0.002	-0.007	-0.004	-0.004	0.007	0.003
434.00	0.000	-0.008	0.002	-0.007	-0.002	-0.007	-0.005	-0.004	0.007	0.003
435.00	0.000	-0.008	0.001	-0.007	-0.002	-0.007	-0.005	-0.004	0.007	0.003
436.00	0.000	-0.008	0.001	-0.007	-0.002	-0.007	-0.005	-0.004	0.007	0.002
437.00	0.000	-0.008	0.001	-0.007	-0.002	-0.007	-0.005	-0.004	0.007	0.002
438.00	0.000	-0.008	0.001	-0.007	-0.002	-0.007	-0.005	-0.004	0.006	0.002
439.00	0.000	-0.008	0.001	-0.008	-0.002	-0.007	-0.005	-0.004	0.006	0.002
440.00	0.000	-0.008	0.001	-0.008	-0.002	-0.007	-0.005	-0.004	0.006	0.002
441.00	0.000	-0.008	0.001	-0.008	-0.002	-0.007	-0.005	-0.004	0.006	0.002
442.00	0.000	-0.008	0.001	-0.008	-0.002	-0.007	-0.005	-0.004	0.006	0.002
443.00	0.000	-0.008	0.001	-0.008	-0.002	-0.007	-0.005	-0.004	0.006	0.002
444.00	0.000	-0.008	0.001	-0.008	-0.003	-0.007	-0.005	-0.004	0.006	0.002
445.00	0.000	-0.008	0.001	-0.008	-0.003	-0.007	-0.005	-0.004	0.006	0.002
446.00	0.000	-0.008	0.001	-0.008	-0.002	-0.007	-0.005	-0.004	0.006	0.002
447.00	0.000	-0.008	0.001	-0.008	-0.002	-0.007	-0.005	-0.004	0.006	0.002
448.00	0.000	-0.008	0.001	-0.008	-0.003	-0.007	-0.005	-0.004	0.005	0.002
449.00	0.000	-0.008	0.001	-0.008	-0.003	-0.007	-0.005	-0.004	0.005	0.002
450.00	0.000	-0.008	0.001	-0.008	-0.003	-0.007	-0.005	-0.004	0.005	0.002
451.00	0.000	-0.009	0.001	-0.008	-0.003	-0.007	-0.005	-0.004	0.005	0.002
452.00	0.000	-0.009	0.001	-0.008	-0.003	-0.007	-0.005	-0.004	0.005	0.001
453.00	0.000	-0.009	0.000	-0.008	-0.003	-0.007	-0.005	-0.004	0.005	0.001
454.00	0.000	-0.009	0.001	-0.008	-0.003	-0.007	-0.005	-0.004	0.005	0.002
455.00	0.000	-0.009	0.000	-0.008	-0.003	-0.007	-0.005	-0.004	0.005	0.001
456.00	0.000	-0.009	0.000	-0.008	-0.003	-0.007	-0.005	-0.004	0.005	0.001
457.00	0.000	-0.009	0.000	-0.008	-0.003	-0.007	-0.005	-0.004	0.005	0.001
458.00	0.000	-0.009	0.000	-0.008	-0.003	-0.007	-0.005	-0.004	0.005	0.001
459.00	0.000	-0.009	0.000	-0.008	-0.003	-0.007	-0.005	-0.005	0.005	0.001
460.00	0.000	-0.009	0.000	-0.008	-0.003	-0.007	-0.005	-0.005	0.005	0.001
461.00	0.000	-0.009	0.000	-0.008	-0.003	-0.007	-0.005	-0.005	0.005	0.001
462.00	0.000	-0.009	0.000	-0.008	-0.003	-0.007	-0.005	-0.005	0.005	0.001
463.00	0.000	-0.009	0.000	-0.008	-0.003	-0.007	-0.005	-0.005	0.005	0.001
464.00	0.000	-0.009	-0.000	-0.008	-0.003	-0.007	-0.005	-0.005	0.005	0.001
465.00	0.000	-0.009	0.000	-0.008	-0.003	-0.007	-0.005	-0.005	0.004	0.001
466.00	0.000	-0.009	-0.000	-0.008	-0.004	-0.007	-0.005	-0.005	0.004	0.001
467.00	0.000	-0.009	-0.000	-0.008	-0.004	-0.008	-0.005	-0.005	0.004	0.001
468.00	0.000	-0.009	-0.000	-0.008	-0.004	-0.008	-0.005	-0.005	0.004	0.001
469.00	0.000	-0.009	-0.000	-0.008	-0.004	-0.007	-0.005	-0.005	0.004	0.001
470.00	0.000	-0.009	-0.000	-0.008	-0.004	-0.008	-0.005	-0.005	0.004	0.001
471.00	0.000	-0.009	-0.000	-0.008	-0.004	-0.008	-0.005	-0.005	0.004	0.001
472.00	0.000	-0.009	-0.000	-0.008	-0.004	-0.008	-0.005	-0.005	0.004	0.001
473.00	0.000	-0.009	-0.000	-0.008	-0.004	-0.008	-0.005	-0.005	0.004	0.001
474.00	0.000	-0.009	-0.000	-0.008	-0.004	-0.008	-0.005	-0.005	0.004	0.001
475.00	0.000	-0.009	-0.000	-0.008	-0.004	-0.008	-0.005	-0.005	0.004	0.001
476.00	0.000	-0.009	-0.001	-0.008	-0.004	-0.008	-0.006	-0.005	0.004	0.001
477.00	0.000	-0.009	-0.001	-0.009	-0.004	-0.008	-0.006	-0.005	0.004	0.001
478.00	0.000	-0.009	-0.001	-0.008	-0.004	-0.008	-0.006	-0.005	0.004	0.001
479.00	0.000	-0.009	-0.001	-0.008	-0.004	-0.008	-0.006	-0.005	0.004	0.001
480.00	0.000	-0.009	-0.001	-0.008	-0.004	-0.008	-0.006	-0.005	0.004	0.001
481.00	0.000	-0.009	-0.001	-0.009	-0.004	-0.008	-0.006	-0.005	0.004	0.000
482.00	0.000	-0.009	-0.001	-0.009	-0.004	-0.008	-0.006	-0.005	0.004	0.000
483.00	0.000	-0.009	-0.001	-0.009	-0.004	-0.008	-0.006	-0.005	0.003	0.000
484.00	0.000	-0.009	-0.001	-0.009	-0.004	-0.008	-0.006	-0.005	0.003	0.000
485.00	0.000	-0.009	-0.001	-0.009	-0.004	-0.008	-0.006	-0.005	0.003	0.000
486.00	-0.000	-0.009	-0.001	-0.009	-0.004	-0.008	-0.006	-0.005	0.003	0.000
487.00	-0.000	-0.009	-0.001	-0.009	-0.004	-0.008	-0.006	-0.005	0.003	0.000
488.00	-0.000	-0.009	-0.001	-0.009	-0.004	-0.008	-0.006	-0.005	0.003	0.000
489.00	-0.000	-0.009	-0.001	-0.009	-0.004	-0.008	-0.006	-0.005	0.003	0.000
