326.00	-0.004	0.016	0.010	0.012	0.010	0.013	0.009	0.013	0.018	0.016	0.022
327.00	-0.004	0.016	0.010	0.012	0.010	0.013	0.008	0.013	0.018	0.015	0.022
328.00	-0.004	0.016	0.009	0.012	0.009	0.013	0.008	0.013	0.018	0.015	0.022
329.00	-0.004	0.016	0.009	0.012	0.009	0.013	0.008	0.013	0.018	0.015	0.021
330.00	-0.004	0.016	0.009	0.011	0.009	0.013	0.008	0.013	0.018	0.015	0.021
331.00	-0.004	0.015	0.009	0.011	0.009	0.012	0.008	0.013	0.017	0.014	0.021
332.00	-0.004	0.015	0.009	0.011	0.009	0.012	0.008	0.013	0.017	0.014	0.021
333.00	-0.004	0.015	0.008	0.011	0.008	0.012	0.008	0.013	0.017	0.014	0.021
334.00	-0.004	0.014	0.008	0.011	0.008	0.012	0.008	0.013	0.017	0.013	0.020
335.00	-0.004	0.014	0.008	0.010	0.008	0.012	0.007	0.012	0.017	0.013	0.020
336.00	-0.004	0.014	0.008	0.011	0.008	0.011	0.008	0.012	0.017	0.013	0.020
337.00	-0.004	0.014	0.008	0.010	0.008	0.011	0.008	0.012	0.016	0.013	0.020
338.00	-0.004	0.014	0.008	0.010	0.008	0.011	0.008	0.012	0.016	0.012	0.020
339.00	-0.003	0.014	0.008	0.010	0.008	0.011	0.008	0.012	0.016	0.012	0.020
340.00	-0.002	0.015	0.009	0.011	0.009	0.012	0.008	0.013	0.018	0.014	0.021
341.00	-0.003	0.013	0.008	0.010	0.007	0.010	0.007	0.012	0.016	0.012	0.019
342.00	-0.004	0.012	0.007	0.009	0.006	0.010	0.006	0.011	0.015	0.011	0.018
343.00	-0.004	0.012	0.006	0.009	0.006	0.009	0.006	0.011	0.015	0.011	0.018
344.00	-0.004	0.012	0.006	0.008	0.006	0.010	0.006	0.011	0.015	0.011	0.018
345.00	-0.004	0.012	0.006	0.009	0.006	0.010	0.006	0.011	0.015	0.011	0.018
346.00	-0.004	0.012	0.006	0.008	0.006	0.009	0.006	0.011	0.015	0.010	0.018
347.00	-0.004	0.011	0.006	0.008	0.006	0.009	0.006	0.011	0.014	0.010	0.018
348.00	-0.004	0.011	0.006	0.008	0.005	0.009	0.006	0.011	0.014	0.010	0.018
349.00	-0.004	0.011	0.006	0.008	0.006	0.009	0.006	0.011	0.014	0.010	0.018
350.00	-0.004	0.011	0.006	0.008	0.006	0.009	0.006	0.010	0.014	0.010	0.017
351.00	-0.003	0.011	0.006	0.008	0.006	0.009	0.006	0.011	0.014	0.010	0.017
352.00	-0.003	0.011	0.006	0.008	0.006	0.009	0.006	0.010	0.014	0.010	0.017
353.00	-0.003	0.011	0.005	0.008	0.005	0.008	0.006	0.010	0.014	0.009	0.017
354.00	-0.003	0.011	0.005	0.007	0.005	0.008	0.005	0.010	0.014	0.009	0.017
355.00	-0.003	0.011	0.005	0.008	0.005	0.009	0.005	0.010	0.014	0.009	0.017
356.00	-0.003	0.011	0.005	0.008	0.005	0.008	0.006	0.010	0.014	0.009	0.017
357.00	-0.003	0.010	0.005	0.007	0.005	0.008	0.005	0.010	0.014	0.009	0.017
358.00	-0.003	0.011	0.005	0.007	0.005	0.008	0.005	0.010	0.014	0.009	0.017
359.00	-0.003	0.010	0.005	0.007	0.005	0.008	0.005	0.010	0.013	0.009	0.016
360.00	-0.003	0.010	0.005	0.007	0.005	0.008	0.005	0.010	0.013	0.009	0.016
361.00	-0.003	0.010	0.005	0.007	0.005	0.008	0.005	0.010	0.013	0.008	0.016
362.00	-0.003	0.010	0.005	0.007	0.005	0.008	0.005	0.010	0.013	0.008	0.016
363.00	-0.003	0.010	0.005	0.007	0.005	0.008	0.005	0.009	0.013	0.008	0.016
364.00	-0.003	0.010	0.004	0.007	0.005	0.007	0.005	0.010	0.012	0.008	0.016
365.00	-0.003	0.010	0.005	0.007	0.004	0.007	0.005	0.010	0.013	0.008	0.016
366.00	-0.003	0.010	0.004	0.007	0.004	0.007	0.005	0.009	0.013	0.008	0.016
367.00	-0.003	0.010	0.004	0.006	0.004	0.007	0.004	0.009	0.013	0.008	0.015
368.00	-0.003	0.009	0.004	0.006	0.004	0.007	0.005	0.009	0.012	0.007	0.016
369.00	-0.003	0.009	0.004	0.006	0.004	0.007	0.004	0.009	0.012	0.007	0.015
370.00	-0.003	0.009	0.004	0.006	0.004	0.007	0.004	0.009	0.012	0.007	0.015
371.00	-0.002	0.009	0.004	0.006	0.004	0.007	0.004	0.009	0.012	0.007	0.015
372.00	-0.003	0.009	0.004	0.006	0.004	0.006	0.004	0.009	0.012	0.007	0.015
373.00	-0.003	0.009	0.004	0.006	0.004	0.006	0.004	0.009	0.012	0.007	0.015
374.00	-0.002	0.009	0.004	0.006	0.004	0.006	0.004	0.009	0.012	0.007	0.015
375.00	-0.003	0.009	0.004	0.006	0.004	0.006	0.004	0.009	0.012	0.007	0.015
376.00	-0.003	0.009	0.004	0.006	0.004	0.006	0.004	0.009	0.012	0.007	0.015
377.00	-0.003	0.009	0.004	0.006	0.003	0.006	0.004	0.009	0.012	0.007	0.014
378.00	-0.002	0.009	0.004	0.006	0.004	0.006	0.004	0.009	0.012	0.006	0.015
379.00	-0.002	0.009	0.004	0.006	0.003	0.006	0.004	0.009	0.011	0.006	0.014
380.00	-0.002	0.008	0.004	0.005	0.003	0.006	0.004	0.009	0.011	0.006	0.014
381.00	-0.003	0.008	0.003	0.005	0.003	0.006	0.004	0.009	0.011	0.006	0.014
382.00	-0.002	0.008	0.003	0.005	0.003	0.006	0.004	0.009	0.011	0.006	0.014
383.00	-0.002	0.008	0.004	0.005	0.003	0.006	0.004	0.009	0.011	0.006	0.014
384.00	-0.002	0.008	0.003	0.005	0.003	0.006	0.004	0.009	0.011	0.006	0.014
385.00	-0.002	0.008	0.003	0.005	0.003	0.006	0.004	0.009	0.011	0.006	0.014
386.00	-0.002	0.008	0.004	0.005	0.003	0.006	0.004	0.009	0.011	0.006	0.014
387.00	-0.002	0.008	0.003	0.005	0.003	0.005	0.004	0.008	0.011	0.006	0.014
388.00	-0.002	0.008	0.003	0.005	0.003	0.005	0.004	0.008	0.011	0.006	0.014
389.00	-0.002	0.008	0.003	0.005	0.003	0.005	0.004	0.008	0.011	0.006	0.014
390.00	-0.002	0.008	0.003	0.005	0.003	0.005	0.004	0.008	0.011	0.005	0.014
391.00	-0.002	0.008	0.003	0.005	0.003	0.005	0.004	0.008	0.010	0.005	0.014
392.00	-0.002	0.008	0.003	0.005	0.003	0.005	0.003	0.008	0.010	0.005	0.014
393.00	-0.002	0.007	0.003	0.005	0.002	0.005	0.003	0.008	0.010	0.005	0.014
394.00	-0.002	0.008	0.003	0.005	0.003	0.005	0.003	0.008	0.010	0.005	0.014
395.00	-0.002	0.007	0.003	0.005	0.003	0.005	0.003	0.008	0.010	0.005	0.014
396.00	-0.002	0.008	0.003	0.005	0.003	0.005	0.003	0.008	0.010	0.005	0.014
397.00	-0.002	0.007	0.003	0.005	0.002	0.005	0.003	0.008	0.010	0.005	0.013
398.00	-0.002	0.007	0.003	0.004	0.002	0.005	0.003	0.008	0.010	0.005	0.013
399.00	-0.002	0.007	0.003	0.004	0.002	0.005	0.003	0.008	0.010	0.005	0.013
400.00	-0.002	0.007	0.003	0.004	0.002	0.005	0.003	0.008	0.010	0.005	0.013
401.00	-0.002	0.007	0.003	0.004	0.002	0.005	0.003	0.008	0.010	0.005	0.013
402.00	-0.002	0.007	0.003	0.004	0.002	0.005	0.003	0.008	0.010	0.005	0.013
403.00	-0.002	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.010	0.005	0.013
404.00	-0.002	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.010	0.005	0.013
405.00	-0.002	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.010	0.004	0.013
406.00	-0.002	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.010	0.004	0.013
407.00	-0.001	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.010	0.004	0.013
408.00	-0.001	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.010	0.004	0.013
409.00	-0.001	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.010	0.004	0.013
410.00	-0.001	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.010	0.004	0.013
411.00	-0.002	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.013
412.00	-0.001	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.013
413.00	-0.001	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.013
414.00	-0.001	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.013
415.00	-0.001	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.013
416.00	-0.001	0.007	0.002	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.013
417.00	-0.001	0.007	0.002	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.012
418.00	-0.001	0.007	0.003	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.012
419.00	-0.001	0.007	0.002	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.012
420.00	-0.001	0.007	0.002	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.012
421.00	-0.001	0.007	0.002	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.012
422.00	-0.001	0.007	0.002	0.004	0.002	0.004	0.003	0.007	0.009	0.004	0.012
423.00	-0.001	0.007	0.002	0.004	0.002	0.004	0.003	0.007	0.009	0.004	0.012
424.00	-0.001	0.007	0.002	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.012
425.00	-0.001	0.007	0.002	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.012
426.00	-0.001	0.007	0.002	0.004	0.002	0.004	0.003	0.008	0.009	0.004	0.012
427.00	-0.001	0.007	0.002	0.004	0.002	0.004	0.003	0.007	0.009	0.004	0.012
428.00	-0.001	0.006	0.002	0.003	0.002	0.004	0.002	0.007	0.009	0.003	0.012
429.00	-0.001	0.006	0.002	0.003	0.002	0.004	0.002	0.007	0.009	0.003	0.012
430.00	-0.001	0.006	0.002	0.003	0.002	0.004	0.002	0.007	0.009	0.003	0.012
431.00	-0.001	0.006	0.002	0.004	0.002	0.004	0.002	0.007	0.009	0.003	0.012
432.00	-0.001	0.006	0.002	0.004	0.002	0.004	0.003	0.007	0.009	0.003	0.012
433.00	-0.001	0.006	0.002	0.003	0.002	0.004	0.002	0.007	0.008	0.003	0.012
434.00	-0.001	0.006	0.002	0.003	0.002	0.004	0.002	0.007	0.008	0.003	0.012
435.00	-0.001	0.006	0.002	0.003	0.002	0.004	0.002	0.007	0.008	0.003	0.012
436.00	-0.001	0.006	0.002	0.003	0.002	0.004	0.002	0.007	0.008	0.003	0.012
437.00	-0.001	0.006	0.002	0.003	0.002	0.003	0.002	0.007	0.008	0.003	0.012
438.00	-0.001	0.006	0.002	0.003	0.002	0.003	0.002	0.007	0.008	0.003	0.012
439.00	-0.001	0.006	0.002	0.003	0.002	0.003	0.002	0.007	0.008	0.003	0.012
440.00	-0.001	0.006	0.002	0.003	0.002	0.003	0.002	0.007	0.008	0.003	0.012
441.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.008	0.003	0.011
442.00	-0.001	0.006	0.002	0.003	0.002	0.003	0.002	0.007	0.008	0.003	0.012
443.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.008	0.003	0.011
444.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.008	0.003	0.011
445.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.008	0.003	0.011
446.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.008	0.003	0.011
447.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.008	0.003	0.011
448.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.008	0.003	0.011
449.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.008	0.003	0.011
450.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.008	0.003	0.011
451.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.008	0.003	0.011
452.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.008	0.003	0.011
453.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.003	0.011
454.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.003	0.011
455.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
456.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
457.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
458.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
459.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
460.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
461.00	-0.001	0.006	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
462.00	-0.001	0.005	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
463.00	-0.001	0.005	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
464.00	-0.001	0.005	0.002	0.003	0.001	0.002	0.002	0.007	0.007	0.002	0.011
465.00	-0.001	0.005	0.002	0.003	0.001	0.002	0.002	0.007	0.007	0.002	0.011
466.00	-0.001	0.005	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
467.00	-0.001	0.005	0.002	0.003	0.001	0.002	0.002	0.007	0.007	0.002	0.011
468.00	-0.001	0.005	0.002	0.003	0.001	0.002	0.002	0.007	0.007	0.002	0.011
469.00	-0.001	0.005	0.002	0.003	0.001	0.002	0.002	0.007	0.007	0.002	0.011
470.00	-0.001	0.005	0.002	0.003	0.001	0.002	0.002	0.007	0.007	0.002	0.011
471.00	-0.001	0.005	0.002	0.003	0.001	0.002	0.002	0.007	0.007	0.002	0.011
472.00	-0.001	0.005	0.002	0.003	0.001	0.002	0.002	0.007	0.007	0.002	0.011
473.00	-0.001	0.005	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
474.00	-0.001	0.005	0.002	0.003	0.001	0.003	0.002	0.007	0.007	0.002	0.011
